"ca01","cns01","cns02","cns03","cns04","cns05","cns06","cns07","cns08","cns09","cns10","cns11","cns12","cns14","cns15","cns16","cns17","cns18","cns19","cns20"
48,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,29,0,0
68,0,0,0,16,234,96,3,43,0,0,0,0,0,0,0,0,0,1,0
39,0,0,0,0,104,33,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,93,0,0,8,0,8,11,0,8,10,74,15,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,0,0,0,0
53,0,0,0,0,2,12,0,0,0,0,8,8,0,0,14,0,47,0,0
34,0,0,0,0,0,1,19,0,0,0,0,35,0,0,1,0,0,2,0
46,0,0,0,54,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
49,0,0,0,67,26,114,0,0,13,0,0,126,0,0,0,12,0,0,0
33,0,0,0,0,0,13,0,1,0,0,0,2,0,0,0,60,0,0,0
94,0,0,0,0,0,0,126,0,0,0,0,30,0,0,13,0,49,11,0
193,0,0,0,0,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0,0,0,36,4,38,38,0,0,2,34,0,0,3,25,1,18,2,0
191,0,0,41,39,10,229,249,6,1,3,2,0,0,6,0,20,110,23,0
32,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,1,386,0,0,4,7,33,0,0,9,0,78,0,0
106,0,0,0,1,0,1,70,0,0,15,19,44,0,0,38,0,55,26,0
32,0,0,0,0,0,0,18,0,0,0,0,0,0,0,36,0,8,17,0
201,0,0,0,0,0,0,0,0,0,0,0,0,0,2237,0,0,0,0,0
58,0,0,0,3,0,0,130,0,0,4,0,0,0,0,0,0,18,7,0
36,0,0,0,45,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0
99,0,0,0,199,0,2,0,3,0,0,0,24,0,0,56,2,0,6,0
204,0,0,0,109,83,39,32,26,0,15,14,170,27,0,116,2,13,6,15
150,0,102,0,167,162,97,89,0,0,0,2,37,0,13,3,0,0,6,0
44,0,0,0,8,0,2,0,0,0,0,0,4,0,10,0,1,44,23,0
99,0,0,0,0,0,0,288,0,0,0,0,0,0,0,9,0,1,4,0
37,0,0,0,30,52,6,0,0,0,0,0,1,0,0,6,0,0,4,0
38,0,0,0,29,0,85,5,0,0,0,0,0,0,0,0,0,0,2,0
45,0,0,0,0,24,31,0,0,0,0,0,0,0,0,0,0,22,9,0
32,0,0,0,71,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0
42,0,0,0,79,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0
371,0,0,0,798,364,144,0,12,0,0,0,14,0,0,0,0,0,4,0
125,0,0,0,149,2,10,0,96,0,0,0,67,0,0,0,0,25,6,0
70,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,236,0,0,0,10,0,0,0,10,0,86,9,0
112,0,0,0,2,0,19,25,3,0,29,3,8,0,9,148,0,28,65,0
77,0,0,0,136,31,3,91,2,0,10,0,9,0,0,19,1,0,0,0
31,0,0,0,0,0,5,45,0,0,1,0,18,0,0,1,0,10,2,0
46,0,0,0,93,6,59,24,0,0,0,27,18,0,2,0,0,20,0,0
48,0,0,0,6,0,29,0,0,0,2,6,0,0,15,1,0,11,28,0
53,0,0,0,10,0,0,23,0,0,32,1,36,0,10,10,0,24,9,0
43,0,0,0,14,0,4,83,0,0,0,1,0,0,0,10,0,10,4,0
68,0,0,0,17,0,10,0,0,6,2,0,17,0,0,0,20,48,13,0
183,0,0,0,0,0,0,71,0,0,7,0,20,0,0,26,0,188,0,0
69,0,0,0,67,0,0,22,0,0,5,0,16,0,5,91,0,30,0,0
62,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,30,145,0,0
140,0,0,0,118,73,84,30,1,59,19,4,84,0,12,111,0,17,47,16
190,0,0,0,73,224,104,16,0,0,4,2,67,0,0,4,121,17,0,0
39,0,0,0,0,0,0,14,0,0,4,0,0,0,0,16,0,29,25,0
171,0,0,0,3,0,5,360,0,15,14,0,16,0,0,0,11,14,6,0
77,0,0,0,4,154,42,115,0,0,0,1,0,0,0,1,0,2,3,0
48,0,0,0,0,0,10,4,20,0,0,0,0,0,0,0,0,0,0,0
200,2,0,0,91,672,411,3,399,0,0,0,40,0,0,3,0,0,0,24
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1896
48,0,0,0,73,33,8,0,96,0,0,1,2,0,0,0,0,0,16,0
121,0,0,0,0,544,138,0,80,0,0,1,0,0,0,0,0,0,0,0
186,0,0,0,63,0,0,7,0,0,24,25,0,0,0,136,54,69,102,0
147,0,0,0,0,0,0,79,0,0,0,0,0,0,0,20,0,124,58,0
56,0,0,0,3,1,3,0,0,28,0,4,59,0,0,257,0,5,6,0
31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89,0,0,0
247,0,0,0,3,40,0,449,27,30,12,1,6,0,2,31,0,96,18,0
51,0,0,0,8,0,0,18,0,0,0,5,0,0,0,87,0,21,17,0
175,0,0,0,0,0,0,183,0,0,19,1,7,0,0,82,0,86,13,0
41,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,165,17,0,14,0,0,0,0,1,0,30,66,0
154,0,0,0,0,0,0,31,0,0,0,0,9,0,0,7,0,197,2,0
56,0,0,0,68,57,10,32,2,0,0,0,4,0,0,19,0,0,5,0
60,0,0,0,22,0,8,5,72,0,23,10,6,0,4,21,42,36,13,0
75,0,0,0,15,7,10,9,0,0,7,4,2,0,7,10,14,49,33,7
71,0,0,0,0,0,0,27,0,0,10,1,0,0,0,84,0,58,22,0
235,0,0,0,4,0,0,191,13,0,3,0,0,0,0,0,0,214,23,0
49,0,0,0,2,0,0,14,0,0,0,0,11,0,0,0,25,39,20,0
70,0,0,0,0,0,50,27,7,0,0,3,56,0,1,0,0,45,31,0
36,0,0,0,22,0,0,51,0,0,0,0,0,0,0,0,0,21,0,0
60,0,0,0,1,3,0,16,3,7,0,4,7,0,44,24,0,36,8,0
49,4,0,0,72,40,0,46,0,0,0,0,0,0,2,0,0,0,23,0
37,0,0,0,17,0,0,58,0,0,0,0,0,0,0,1,0,0,1,0
32,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,45,8,0
60,0,0,1,30,65,37,0,44,0,6,2,0,0,0,0,0,0,25,0
149,3,0,0,352,170,111,5,112,0,9,0,31,0,0,3,0,7,51,0
50,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0
77,0,0,0,62,79,22,0,0,16,0,0,0,0,0,0,0,0,23,0
73,0,0,0,34,0,25,141,0,12,23,4,0,0,0,8,0,0,11,0
34,0,0,0,2,0,0,0,0,0,0,3,0,0,0,16,80,15,0,0
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0
40,0,0,0,12,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0
101,0,0,0,8,0,7,23,0,1,0,18,0,0,0,199,0,54,1,0
35,0,0,0,0,0,0,0,0,4,1,53,8,0,0,129,0,0,0,0
608,0,0,0,0,0,24,710,0,14,3,19,5,0,0,57,68,137,68,0
112,0,0,0,0,0,0,171,0,0,5,1,11,0,0,0,0,50,6,0
85,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,156,0,0
118,0,0,0,0,0,6,10,0,14,0,0,18,0,0,221,0,32,0,0
83,0,0,0,7,0,0,10,10,0,8,103,11,0,1,51,0,0,0,0
258,0,0,0,1,0,155,90,0,48,24,0,3,149,0,415,0,117,26,0
69,0,0,0,23,2,173,0,0,121,4,3,57,0,0,12,0,4,104,0
240,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,423,17,0
179,0,0,0,2,0,0,229,0,22,13,0,0,0,0,0,0,168,2,0
334,0,0,0,0,0,0,608,0,17,0,0,0,0,0,0,0,128,54,113
40,0,0,0,3,0,0,5,0,0,37,123,52,0,0,0,0,0,0,0
34,0,0,0,0,48,0,4,0,0,0,0,8,0,0,0,0,29,1,0
92,0,0,0,2,8,0,93,0,0,0,0,0,0,0,212,0,50,23,0
138,0,0,0,0,0,2,63,0,0,3,14,2,0,0,11,0,124,0,0
80,0,0,0,0,0,9,13,0,136,97,6,0,20,0,36,0,2,0,0
53,0,0,0,0,0,0,112,0,0,17,0,0,0,0,0,0,45,0,0
121,0,0,0,0,0,10,409,0,0,0,0,0,0,0,0,0,0,2,0
33,0,0,0,0,1,11,0,6,0,0,22,118,0,0,0,0,0,0,0
38,0,0,0,14,5,3,12,0,0,0,0,1,0,0,74,0,0,0,0
238,0,0,0,174,50,5,99,407,0,0,25,9,11,17,21,33,54,49,0
57,0,0,0,0,0,0,176,3,0,0,0,1,0,0,3,0,19,0,0
34,0,0,0,0,3,5,13,0,0,0,0,0,0,0,0,0,33,7,0
37,0,0,0,0,0,0,0,0,0,0,0,2,0,0,130,0,0,0,0
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,0,0,0,0
250,0,0,0,0,2,0,80,0,0,8,9,4,2,13,914,20,85,2,0
331,0,0,0,0,0,0,12,0,0,12,3,11,0,0,3056,0,0,0,2
69,0,0,0,0,0,0,19,0,0,0,0,0,0,0,19,0,81,31,0
111,0,0,0,0,0,1,278,3,0,0,0,5,0,0,1,0,0,0,0
63,0,0,0,0,0,1,0,0,0,0,43,0,0,0,110,0,0,0,0
36,0,0,0,0,0,0,4,0,0,0,0,0,0,0,162,0,17,0,0
50,0,0,0,18,0,0,29,0,0,7,0,0,0,0,20,0,43,0,0
43,0,0,0,0,0,0,0,0,0,12,0,6,0,10,52,0,62,7,0
133,0,0,0,0,239,81,12,20,1,0,26,4,0,23,0,0,0,5,0
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,72,193,0
161,0,0,0,0,0,0,198,0,0,27,0,13,0,0,0,39,67,9,0
209,77,0,0,106,170,193,85,21,2,0,25,2,0,0,0,44,20,38,0
82,0,0,0,5,0,3,17,0,0,0,0,4,77,15,36,0,57,11,0
66,0,0,0,0,0,0,172,0,0,25,4,4,0,5,0,0,8,20,0
70,0,0,0,10,0,0,0,22,0,2,0,1,0,0,282,0,0,6,0
51,0,0,0,53,0,3,15,0,0,11,4,38,1,2,38,0,4,0,0
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0
33,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,305
88,0,0,0,66,142,217,24,0,0,0,0,4,0,0,0,0,0,0,0
41,0,0,0,0,0,0,76,2,4,3,0,1,0,0,8,0,20,1,0
48,1,0,0,0,12,7,0,0,0,0,10,5,0,0,20,0,0,180,0
36,0,0,0,0,5,0,4,0,0,0,0,9,0,0,0,0,53,1,0
165,0,0,0,0,0,0,6,0,0,0,0,0,0,0,16,0,29,8,0
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0
203,0,0,0,172,0,5,7,0,0,5,10,0,0,0,221,0,46,5,0
36,0,0,0,0,0,0,0,19,0,0,3,9,0,0,27,0,0,0,0
53,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,69,0,0
311,0,0,0,0,0,0,12,0,0,0,3,0,0,3764,0,0,0,0,0
41,0,0,0,0,197,0,0,0,31,1,8,0,0,35,10,0,0,6,0
266,0,0,0,8,0,10,4,0,0,105,57,140,7,0,426,0,67,1,0
116,0,0,0,0,0,0,0,0,21,182,3,5,0,0,25,0,143,0,0
120,0,0,0,0,25,0,0,3,32,107,0,22,6,0,164,0,78,0,33
33,0,0,0,0,0,0,6,0,0,2,0,0,0,0,197,0,33,0,0
296,0,0,0,0,0,62,137,0,611,7,0,161,0,0,92,0,13,46,12
86,0,0,0,0,0,0,20,0,0,3,0,9,0,0,0,0,120,22,0
38,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,16,3,0
141,0,0,0,0,0,8,99,0,2,0,10,1,0,1,24,0,138,3,0
102,0,0,0,0,0,0,31,0,0,0,0,0,0,0,20,0,132,67,0
90,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,46,12,0
32,0,0,0,0,0,35,5,0,0,0,9,20,0,3,1,1,0,26,0
47,0,4,0,52,30,2,0,64,0,0,0,0,0,0,0,7,0,68,0
66,0,0,0,0,0,5,0,0,70,51,22,74,10,0,647,0,11,3,0
64,0,0,0,0,6,6,0,0,0,0,0,13,0,0,2,4,66,64,0
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,58,0,0
175,0,0,0,0,5,0,142,0,15,42,0,17,0,0,44,0,95,40,0
153,0,0,0,0,0,2,259,0,0,2,0,60,0,0,17,0,60,22,0
132,0,0,0,0,0,0,0,0,173,0,0,0,0,0,85,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0
219,0,0,0,3,19,8,297,0,0,40,1,11,0,0,39,7,76,24,0
67,0,0,0,0,0,0,107,0,0,38,0,0,0,0,0,0,38,0,0
115,0,0,0,0,0,0,30,0,5,0,0,5,0,0,14,24,119,2,0
189,0,0,0,0,0,0,166,0,0,18,0,0,0,0,73,12,157,3,0
35,0,0,0,2,0,0,0,1,0,0,0,0,0,0,125,0,0,0,0
36,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
59,0,0,0,0,0,0,48,0,3,44,10,0,0,0,55,0,56,0,0
61,0,0,0,0,0,1,79,0,0,0,0,0,0,0,0,77,0,0,0
92,0,0,0,0,0,10,0,0,2,0,0,4,0,0,234,0,0,0,0
142,0,0,0,0,0,0,401,0,0,8,0,0,0,0,0,0,59,29,0
57,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0,0,2,0,0,3,5,0,5,0,0,0,3,10,0,70,85,0
116,0,0,0,0,0,0,99,0,0,10,0,10,0,0,3,0,112,25,0
60,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,63,0,0,12,0,0,0,0,7,2,58,13,0
53,0,0,0,2,0,0,0,107,0,0,0,6,0,0,3,0,0,0,0
219,0,0,0,0,0,5,403,0,0,4,0,20,0,0,30,0,44,23,0
42,19,0,0,18,0,10,0,2,0,65,1,1,8,24,87,0,0,0,0
44,0,0,0,0,0,0,9,0,0,15,0,0,0,0,0,0,47,12,0
678,0,0,0,0,304,0,0,0,0,1434,0,0,0,0,0,0,0,0,0
152,0,0,0,25,38,424,6,0,359,23,10,0,0,0,2,0,27,40,0
50,0,0,0,0,322,156,0,0,0,0,0,249,0,0,0,3,0,0,0
827,0,0,0,57,68,332,812,2,92,290,24,717,707,0,373,6,266,104,0
66,0,0,0,0,2,10,0,0,0,30,28,42,0,0,107,0,42,0,0
371,0,0,0,0,0,43,200,0,0,8,0,259,1277,0,37,68,158,21,0
183,0,0,0,0,0,0,30,0,0,0,0,0,0,7,8,176,166,18,0
235,0,0,0,90,1147,3,25,0,7,0,0,14,0,0,42,0,64,6,0
71,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,0,0,0,8,0
57,0,0,0,0,517,3,0,0,0,0,0,0,0,0,0,0,0,11,0
31,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,56,0,0
37,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,52,2,0
31,0,0,0,0,0,0,12,0,0,5,0,0,0,0,14,0,39,1,0
32,0,0,0,0,97,9,13,0,0,0,62,3,0,0,0,0,0,0,0
84,0,0,0,0,0,0,1,0,0,32,0,0,1,0,0,0,134,6,0
35,0,0,0,3,0,0,0,0,0,4,0,78,0,4,0,0,35,1,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,39,0,0
389,0,0,0,0,0,0,0,0,0,0,0,0,0,3313,12,0,0,5,0
66,0,0,0,7,0,0,42,0,0,0,0,0,0,0,0,0,84,10,0
97,0,0,0,68,522,8,61,0,0,0,0,0,0,0,4,0,0,4,0
123,0,0,0,2,129,3,197,0,0,0,0,0,21,569,3,0,0,0,0
38,0,0,0,50,38,19,2,0,11,0,1,0,0,1,0,2,0,4,0
37,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,54,0,0
73,0,0,0,8,0,0,15,0,0,6,0,0,0,0,0,64,34,1,0
49,0,0,0,0,0,0,0,0,0,0,2,6,50,0,26,0,2,0,0
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,8,0
102,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,3,0
50,0,0,0,0,0,0,52,0,0,0,0,40,0,0,0,0,15,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0,0,5,0,22,0,0,2,0,0,3,0
72,0,0,0,0,0,96,0,0,0,0,0,0,0,0,24,0,0,0,0
48,0,0,0,0,0,0,0,2,0,0,0,3,0,0,80,0,10,0,0
35,0,0,0,0,0,0,2,0,0,0,0,10,0,0,75,0,14,0,0
60,0,0,0,0,1,0,2,0,1,0,0,50,0,0,6,0,104,5,0
40,0,0,0,0,0,86,10,0,0,55,0,51,0,0,0,0,0,2,0
49,0,0,0,0,37,0,0,0,2,0,0,0,0,0,0,0,98,0,0
37,0,0,0,2,0,0,11,0,172,36,17,3,0,0,0,0,0,0,0
46,0,0,0,0,0,2,0,0,0,0,2,50,0,0,0,0,172,3,0
40,0,0,0,0,30,0,5,0,1,0,0,0,0,0,18,0,26,4,0
47,0,0,0,0,0,0,0,0,1,0,0,58,0,0,0,0,0,0,0
49,0,0,0,0,0,4,19,0,0,0,0,5,0,0,0,0,63,13,0
40,0,0,0,0,0,0,0,3,35,0,1,12,0,1,57,11,0,7,0
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
73,0,0,0,71,0,3,0,0,0,3,261,97,0,0,3,0,0,0,0
287,0,0,0,8,37,26,0,0,3,52,33,515,0,8,16,0,1,12,0
137,0,0,0,0,112,0,0,0,0,0,0,0,0,1116,1,0,1,27,0
50,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,426,0,0,26,0
54,0,0,0,0,70,0,10,0,0,0,5,3,0,0,0,0,0,3,0
110,0,0,0,65,527,35,0,0,199,0,10,0,0,10,0,0,0,0,0
348,0,0,0,292,122,2,185,1,0,10,26,33,0,0,10,1,276,53,0
36,0,0,0,1,31,6,0,31,0,0,26,0,0,0,0,13,0,3,0
76,0,0,0,78,245,0,0,2,0,0,47,0,0,0,0,0,0,3,0
48,0,0,0,7,82,18,0,73,0,2,0,25,0,0,0,0,0,29,0
45,0,0,0,23,106,108,0,90,0,0,0,0,0,0,0,0,0,0,0
181,0,0,0,73,155,2,0,90,46,17,22,0,81,0,0,0,249,4,0
33,0,0,0,0,0,0,0,0,0,2,0,7,246,0,0,0,0,0,0
123,0,0,0,0,0,0,65,0,0,0,175,0,0,0,0,0,0,0,0
173,0,0,0,16,0,5,0,0,0,0,0,3,0,0,379,0,48,2,13
62,0,0,0,0,0,0,124,0,0,11,0,6,0,0,8,6,17,11,0
66,0,0,0,0,0,0,4,0,0,4,0,40,0,0,117,0,32,0,0
152,85,0,0,6,1325,60,0,41,0,0,0,4,17,0,0,0,0,0,0
77,0,0,0,3,72,203,69,0,0,0,7,0,0,0,0,0,0,10,0
42,14,0,0,25,2,62,13,26,0,0,1,7,0,0,0,1,19,0,0
43,0,0,0,23,2,1,21,72,0,0,0,0,0,3,0,0,0,6,0
37,0,0,0,0,0,0,19,0,0,11,0,0,0,0,0,0,57,8,0
51,0,0,0,3,0,0,34,0,81,0,4,0,0,0,41,0,7,0,0
139,0,0,0,1,0,0,409,0,0,0,0,0,1,0,2,0,13,13,0
46,18,0,0,144,0,7,2,4,0,0,0,0,0,0,0,0,0,33,0
40,9,0,0,114,17,36,78,0,0,0,0,0,0,0,0,0,0,9,0
75,24,0,0,38,252,6,9,0,0,0,0,0,0,0,0,0,0,0,0
38,30,0,0,0,136,9,0,54,0,0,0,0,0,0,0,0,0,0,0
129,0,0,24,0,1199,10,0,0,0,0,0,3,0,0,0,0,0,0,0
75,0,0,0,156,0,80,8,0,2,0,0,0,0,0,0,0,0,26,0
73,0,0,0,0,0,0,0,0,0,0,20,0,0,642,0,0,0,0,0
48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,448
35,0,0,0,0,0,0,3,0,0,0,0,0,0,0,51,0,32,0,0
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146,0,0,7,0
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,51,0,0
31,0,0,0,0,0,0,0,0,0,0,7,0,0,0,60,0,0,3,0
56,0,0,0,0,0,0,165,0,0,10,0,3,0,0,0,0,0,0,0
97,0,0,0,6,0,0,147,0,50,0,0,0,0,0,0,0,10,0,0
88,0,0,0,0,16,0,229,0,18,0,0,0,0,0,0,0,0,8,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,2,55,0,26,3,0
103,0,0,0,2,0,6,0,0,0,0,0,0,0,1045,6,0,0,10,0
47,0,0,0,3,0,0,0,0,0,0,23,4,0,0,10,0,59,0,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,553
87,0,0,0,0,0,0,0,0,0,0,0,0,0,732,0,0,6,2,0
64,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,103,0,0
44,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,48,0
94,0,0,0,0,0,5,156,0,8,0,5,0,0,0,0,14,2,6,0
35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,47,0,0
57,143,93,0,0,98,38,6,0,0,0,0,9,0,0,0,0,0,6,0
244,1,0,0,56,1002,58,2,152,0,0,0,0,0,0,0,0,0,11,10
71,0,0,0,0,13,13,3,0,0,0,0,0,0,0,120,0,0,0,0
35,0,0,0,15,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,89,0,0,3,0,0,0,0,17,0,123,0,0
42,0,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,79,0,0
99,69,0,0,0,0,1,23,0,0,0,0,0,0,0,18,155,56,0,0
74,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,40,3,0
135,0,0,0,4,702,103,8,0,0,0,0,4,0,0,0,0,0,0,0
76,26,77,0,50,146,0,4,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,26,69,72,0,0,0,0,0,0,0,0,0,0,0,0,0
34,155,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0
105,0,0,0,114,274,0,0,51,0,0,0,8,0,0,0,0,0,1,0
98,0,0,0,101,205,5,0,2,0,0,0,0,0,495,1,0,1,4,0
149,0,0,0,0,63,1,16,0,0,0,0,0,0,0,0,0,226,2,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,20,28,0
45,0,0,0,0,241,0,0,88,0,0,0,0,0,0,0,0,0,0,39
49,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,62,0,0
32,0,0,0,6,0,6,33,0,0,0,1,0,0,0,0,0,46,0,0
49,0,0,0,97,0,14,0,0,21,0,0,0,0,0,0,2,0,0,0
39,0,0,0,0,0,0,13,0,0,0,0,0,0,0,336,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,5,246
162,0,0,0,0,0,0,124,0,0,0,3,1,0,0,66,1,216,20,8
78,0,0,0,10,0,14,8,0,0,20,11,2,0,0,8,0,109,0,8
378,0,0,0,0,0,1,324,0,0,9,0,23,0,0,0,36,255,110,0
50,0,0,0,9,0,0,8,0,0,0,0,0,9,5,42,10,0,0,0
37,0,0,0,0,0,0,0,0,0,190,0,6,0,0,0,0,0,0,0
146,0,0,0,0,1,0,0,0,33,0,0,2,0,0,141,0,0,11,0
81,0,0,0,0,0,0,138,0,0,0,0,0,0,0,143,0,0,0,0
32,0,0,0,0,0,0,12,0,0,11,0,0,0,4,49,0,0,11,0
59,0,0,0,0,0,0,72,0,0,1,0,0,0,0,135,0,26,12,0
48,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,113,0
73,0,0,0,22,0,0,4,2,0,260,0,0,0,0,0,0,9,14,0
48,0,0,0,21,0,0,11,0,0,0,1,0,0,0,0,108,0,0,0
128,0,0,0,0,0,0,0,0,0,6,0,0,0,0,300,0,0,4,0
57,0,0,0,0,0,0,0,0,0,0,32,9,0,0,85,0,0,0,0
36,0,0,0,10,0,2,6,0,0,0,0,54,0,10,59,4,0,6,0
90,0,0,0,460,0,21,137,0,0,0,0,117,0,0,24,0,2,0,0
38,0,0,0,2,15,179,10,1,0,2,0,0,0,0,0,0,0,0,0
188,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,171,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0
91,14,0,0,175,169,78,49,11,0,0,7,0,0,0,0,0,0,0,0
48,30,0,0,0,131,39,0,5,0,0,4,0,0,0,0,0,0,0,0
61,328,0,0,14,0,34,0,1,0,0,2,0,0,0,4,0,0,0,0
43,0,0,0,2,3,4,64,0,0,0,0,0,0,19,0,0,6,4,0
100,0,0,0,12,26,11,2,2,0,16,0,31,0,0,14,0,171,20,0
291,0,0,0,0,1,0,163,61,0,8,11,2,0,0,0,0,89,11,0
164,0,0,0,0,0,0,179,0,0,6,0,0,0,2,26,0,131,2,46
128,125,0,0,14,0,240,67,0,124,27,0,0,0,0,1,0,49,21,0
125,0,0,0,0,0,11,52,20,27,4,0,39,3,0,106,83,77,0,0
31,0,0,0,0,0,5,0,0,0,0,0,34,0,0,108,0,18,0,0
127,0,0,0,0,0,0,0,0,0,4,7,0,0,999,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,48,0,0
70,0,0,0,0,0,0,12,0,0,3,5,0,0,6,6,28,50,16,5
100,0,0,0,2,0,0,115,0,0,1,0,0,0,0,0,29,78,0,0
47,0,0,0,0,0,0,160,0,0,0,0,36,0,0,3,0,0,0,0
47,0,0,0,0,0,4,7,4,0,0,0,0,0,0,131,0,7,0,0
55,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,213,0,0,0,1024,0,0,150,0,0,0,0,0,0,0,0,0,0,0
71,0,0,0,35,359,32,4,73,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,28,119,0,0,0,0,0,0,0,0,0,0,0,0,15,0
99,89,0,0,52,0,11,89,54,0,0,0,0,0,0,0,0,2,63,33
70,25,0,0,0,63,78,2,155,0,0,0,17,0,4,0,0,0,1,5
92,0,6,0,0,0,37,147,0,0,0,0,0,0,0,0,0,11,0,28
62,0,0,0,51,0,267,3,0,0,0,22,0,0,0,1,0,0,0,0
102,362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0
106,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0
33,148,0,0,0,0,15,0,16,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,353
52,0,0,0,0,95,0,0,0,0,0,0,0,0,0,2,0,10,0,0
72,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,297
67,0,0,0,0,0,2,1,0,0,0,0,26,0,0,329,0,55,2,0
